brand,market,media,month,year,est,flight,version,buyer,iscis,stations,comments,source_file,asset_count,is_revised,is_seasonal,inactive_market,conflict
WK,CHA,TV,January,2024,,1/1/2024-1/31/2024 | 1/1/2024-1/9/2024 | 1/10/2024-1/31/2024,Revised,,WK-CHAT-0622-03_Commercial-Accident-15B.mpg; WK-CHAT-0622-04_Distracted-Cell-Phones-30.mpg; WK-CHAT-0622-05_Distracted-Cell-Phones-15A.mpg; WK-CHAT-0622-11_Mothers-Wreck-15.mpg; WK-CHAT-0622-12_Parents 30.mpg; WK-CHAT-0622-13_Parents 15.mpg; WK-CHAT-0622-18_Premise Injury 30.mpg; WK-CHAT-0622-19_Premise Injury 15a.mpg; WK-CHAT-0623-1_Commercial-Accident-30; WK-CHAT-0722-03_Jonathan 30.mpg; WK-CHAT-0722-04_Jonathan 15.mpg; WK-CHAT-0823-10_Mothers-Wreck-30; WK-CHAT-0823-16_Puzzle-30; WK-CHAT-0823-17_Puzzle-15; WK-CHAT-0823-26_Questions-30; WK-CHAT-0823-27_Questions-15; WK-CHAT-0823-5_Different-5; WK-CHAT-0923-01_General-05.mov; WK-CHAT-0923-02_Distracted-Cell-Phones-10; WK-CHAT-0923-03_Different-10.mov; WK-CHAT-0923-6_Working Man 30.mov; WK-CHAT-0923-7_Working Man 15.mov; WK-CHATT-1223-04_Hurt-In-A-Wreck.mov,,REVISION CONFLICT - both original and revised exist. Source: 01. REVISED January 2024 Traffic Instructions.xlsx,01. REVISED January 2024 Traffic Instructions.xlsx,23,Y,,,Y
WK,KNX,TV,January,2024,,1/1/2024-1/31/2024 | 1/1/2024-1/9/2024 | 1/10/2024-1/31/2024,Revised,,WK-KNOX-0622-03_Commercial-Accident-15B.mpg; WK-KNOX-0622-04_Distracted-Cell-Phones-30.mpg; WK-KNOX-0622-05_Distracted-Cell-Phones-15A.mpg; WK-KNOX-0622-11_Mothers-Wreck-15.mpg; WK-KNOX-0622-12_Parents 30.mpg; WK-KNOX-0622-13_Parents 15.mpg; WK-KNOX-0622-18_Premise Injury 30.mpg; WK-KNOX-0622-19_Premise Injury 15a.mpg; WK-KNOX-0623-1_Commercial-Accident-30; WK-KNOX-0722-03_Jonathan 30.mpg; WK-KNOX-0722-04_Jonathan 15.mpg; WK-KNOX-0823-10_Mothers-Wreck-30; WK-KNOX-0823-16_Puzzle-30; WK-KNOX-0823-17_Puzzle-15; WK-KNOX-0823-26_Questions-30; WK-KNOX-0823-27_Questions-15; WK-KNOX-0823-5_Different-5; WK-KNOX-0923-01_General-05; WK-KNOX-0923-02_Distracted-Cell-Phones-10; WK-KNOX-0923-03_Different-10; WK-KNOX-0923-6_Working Man 30.mov; WK-KNOX-0923-7_Working Man 15.mov; WK-KNOX-1223-04_Hurt-In-A-Wreck.mov,,REVISION CONFLICT - both original and revised exist. Source: 01. REVISED January 2024 Traffic Instructions.xlsx,01. REVISED January 2024 Traffic Instructions.xlsx,23,Y,,,Y
WK,PAN,TV,January,2024,,1/1/2024-2/29/2024,Revised,,WK-PANA-0323-CarCrashImage_05; WK-PANA-0522-01_WorkingMan_30.mpg; WK-PANA-0522-02_WorkingMan_15A.mpg; WK-PANA-0622-04_Distracted Cell Phones-30; WK-PANA-0622-05_Distracted-Cell-Phones-15A.mpg; WK-PANA-0622-07_Headlines 18 Wheelers.mpg; WK-PANA-0622-09_Headlines-18-Wheelers-15B.mpg; WK-PANA-0622-11_Mothers-Wreck-15.mpg; WK-PANA-0622-12_Parents 30; WK-PANA-0622-13_Home PC.mpg; WK-PANA-0622-13_Parents 15.mpg; WK-PANA-0622-14_Home-15A.mpg; WK-PANA-0622-18_Premise Injury 30.mpg; WK-PANA-0622-19_Premise Injury 15a.mpg; WK-PANA-0823-10_Mothers-Wreck-30; WK-PANA-0823-16_Puzzle-30; WK-PANA-0823-17_Puzzle-15; WK-PANA-0923-02_Distracted-Cell-Phones-10; WK-PANA-0923-04_General-4; WK-PANA-1223-04_Hurt-In-A-Wreck.mov,,Panama City (inactive market). REVISION CONFLICT - both original and revised exist. Source: 01. REVISED January 2024 Traffic Instructions.xlsx,01. REVISED January 2024 Traffic Instructions.xlsx,20,Y,,Y,Y
WK,BRM,TV,February,2024,,2/19/2024-4/30/2024,,,WK-BHAM-0224-01_30 Lunch Pail.mpg; WK-BHAM-0224-02_15 Lunch Pail.mpg; WK-BHAM-0224-05_30 Insurance Experts.mpg; WK-BHAM-0224-06_15 Insurance Experts.mpg; WK-BHAM-0224-07_30 Communication.mpg; WK-BHAM-0224-08_15 Communication.mpg; WK-BHAM-0224-09_30 Auto Accidents.mpg; WK-BHAM-0224-10_15 Auto Accidents 15.mpg; WK-BHAM-0224-11_30 Commercial Vehicles.mpg; WK-BHAM-0224-12_15 Commercial Vehicles.mpg; WK-BHAM-0224-13_30 Premises Liability.mpg; WK-BHAM-0224-14_15 Premises Liability.mpg; WK-BHAM-0224-15_15 On The Job Injury.mpg; WK-BHAM-0224-16_30 On The Job Injury.mpg; WK-BHAM-0224-17_30 More To Us.mpg; WK-BHAM-0224-18_15 More To Us.mpg; WK-BHAM-0823-5_Different-5; WK-BHAM-0923-01_General-05.mov; WK-BHAM-0923-02_Distracted-Cell-Phones-10; WK-BHAM-0923-03_Different-10; WK-BHAM-1223-04_Hurt-In-A-Wreck.mov,,Source: 02. February 2024 Traffic Instructions.xlsx,02. February 2024 Traffic Instructions.xlsx,21,,,,
WK,HSV,TV,February,2024,,2/19/2024-4/30/2024,,,WK-HUNT-0224-01_30 Lunch Pail.mpg; WK-HUNT-0224-02_15 Lunch Pail.mpg; WK-HUNT-0224-05_30 Insurance Experts.mpg; WK-HUNT-0224-06_15 Insurance Experts.mpg; WK-HUNT-0224-07_30 Communication.mpg; WK-HUNT-0224-08_15 Communication.mpg; WK-HUNT-0224-09_30 Auto Accidents.mpg; WK-HUNT-0224-10_15 Auto Accidents.mpg; WK-HUNT-0224-11_30 Commercial Vehicles.mpg; WK-HUNT-0224-12_15 Commercial Vehicles.mpg; WK-HUNT-0224-13_30 Premises Liability.mpg; WK-HUNT-0224-14_15 Premises Liability.mpg; WK-HUNT-0224-15_15 On The Job Injury.mpg; WK-HUNT-0224-16_30 On The Job Injury.mpg; WK-HUNT-0224-17_30 More To Us.mpg; WK-HUNT-0224-18_15 More To Us.mpg; WK-HUNT-0823-5_Different-5; WK-HUNT-0923-01_General-05.mov; WK-HUNT-0923-02_Distracted-Cell-Phones-10; WK-HUNT-0923-03_Different-10; WK-HUNT-1223-04_Hurt-In-A-Wreck.mov,,Source: 02. February 2024 Traffic Instructions.xlsx,02. February 2024 Traffic Instructions.xlsx,21,,,,
WK,MTG,TV,February,2024,,2/19/2024-4/30/2024,,,WK-MONT-0224-01_30 Lunch Pail.mpg; WK-MONT-0224-02_15 Lunch Pail.mpg; WK-MONT-0224-05_30 Insurance Experts.mpg; WK-MONT-0224-06_15 Insurance Experts.mpg; WK-MONT-0224-07_30 Communication.mpg; WK-MONT-0224-08_15 Communication.mpg; WK-MONT-0224-09_30 Auto Accidents.mpg; WK-MONT-0224-10_15 Auto Accidents.mpg; WK-MONT-0224-11_30 Commercial Vehicles.mpg; WK-MONT-0224-12_15 Commercial Vehicles.mpg; WK-MONT-0224-13_30 Premises Liability.mpg; WK-MONT-0224-14_15 Premises Liability.mpg; WK-MONT-0224-15_15 On The Job Injury.mpg; WK-MONT-0224-16_30 On The Job Injury.mpg; WK-MONT-0224-17_30 More To Us.mpg; WK-MONT-0224-18_15 More To Us.mpg; WK-MONT-0823-5_Different-5; WK-MONT-0923-01_General-05.mov; WK-MONT-0923-02_Distracted-Cell-Phones-10; WK-MONT-0923-03_Different-10; WK-MONT-1223-04_Hurt-In-A-Wreck.mov,,Source: 02. February 2024 Traffic Instructions.xlsx,02. February 2024 Traffic Instructions.xlsx,21,,,,
WK,DHN,TV,February,2024,,2/19/2024-4/30/2024,,,WK-DOTH-0224-01_30 Lunch Pail.mpg; WK-DOTH-0224-02_15 Lunch Pail.mpg; WK-DOTH-0224-05_30 Insurance Experts.mpg; WK-DOTH-0224-06_15 Insurance Experts.mpg; WK-DOTH-0224-07_30 Communication.mpg; WK-DOTH-0224-08_15 Communication.mpg; WK-DOTH-0224-09_30 Auto Accidents.mpg; WK-DOTH-0224-10_15 Auto Accidents.mpg; WK-DOTH-0224-11_30 Commercial Vehicles.mpg; WK-DOTH-0224-12_15 Commercial Vehicles.mpg; WK-DOTH-0224-13_30 Premises Liability.mpg; WK-DOTH-0224-14_15 Premises Liability.mpg; WK-DOTH-0224-15_15 On The Job Injury.mpg; WK-DOTH-0224-16_30 On The Job Injury.mpg; WK-DOTH-0224-17_30 More To Us.mpg; WK-DOTH-0224-18_15 More To Us.mpg; WK-DOTH-0823-5_Different-5; WK-DOTH-0923-01_General-05.mov; WK-DOTH-0923-02_Distracted-Cell-Phones-10; WK-DOTH-0923-03_Different-10; WK-DOTH-1223-04_Hurt-In-A-Wreck.mov,,Source: 02. February 2024 Traffic Instructions.xlsx,02. February 2024 Traffic Instructions.xlsx,21,,,,
WK,CHA,TV,February,2024,,2/21/2024-4/30/2024,,,WK-CHAT-0224-01_30 Lunch Pail.mpg; WK-CHAT-0224-02_15 Lunch Pail.mpg; WK-CHAT-0224-05_30 Insurance Experts.mpg; WK-CHAT-0224-06_15 Insurance Experts.mpg; WK-CHAT-0224-07_30 Communication.mpg; WK-CHAT-0224-08_15 Communication.mpg; WK-CHAT-0224-09_30 Auto Accidents.mpg; WK-CHAT-0224-10_15 Auto Accidents.mpg; WK-CHAT-0224-11_30 Commercial Vehicles.mpg; WK-CHAT-0224-12_15 Commercial Vehicles.mpg; WK-CHAT-0224-13_30 Premises Liability.mpg; WK-CHAT-0224-14_15 Premises Liability.mpg; WK-CHAT-0224-15_15 On The Job Injury.mpg; WK-CHAT-0224-16_30 On The Job Injury.mpg; WK-CHAT-0224-17_30 More To Us.mpg; WK-CHAT-0224-18_15 More To Us.mpg; WK-CHAT-0823-5_Different-5; WK-CHAT-0923-01_General-05.mov; WK-CHAT-0923-02_Distracted-Cell-Phones-10; WK-CHAT-0923-03_Different-10.mov; WK-CHATT-1223-04_Hurt-In-A-Wreck.mov,,Source: 02. February 2024 Traffic Instructions.xlsx,02. February 2024 Traffic Instructions.xlsx,21,,,,
WK,KNX,TV,February,2024,,2/21/2024-4/30/2024,,,WK-KNOX-0224-01_30 Lunch Pail.mpg; WK-KNOX-0224-02_15 Lunch Pail.mpg; WK-KNOX-0224-05_30 Insurance Experts.mpg; WK-KNOX-0224-06_15 Insurance Experts.mpg; WK-KNOX-0224-07_30 Communication.mpg; WK-KNOX-0224-08_15 Communication.mpg; WK-KNOX-0224-09_30 Auto Accidents.mpg; WK-KNOX-0224-10_15 Auto Accidents.mpg; WK-KNOX-0224-11_30 Commercial Vehicles.mpg; WK-KNOX-0224-12_15 Commercial Vehicles.mpg; WK-KNOX-0224-13_30 Premises Liability.mpg; WK-KNOX-0224-14_15 Premises Liability.mpg; WK-KNOX-0224-15_15 On The Job Injury.mpg; WK-KNOX-0224-16_30 On The Job Injury.mpg; WK-KNOX-0224-17_30 More To Us.mpg; WK-KNOX-0224-18_15 More To Us.mpg; WK-KNOX-0823-5_Different-5; WK-KNOX-0923-01_General-05; WK-KNOX-0923-02_Distracted-Cell-Phones-10; WK-KNOX-0923-03_Different-10; WK-KNOX-1223-04_Hurt-In-A-Wreck.mov,,Source: 02. February 2024 Traffic Instructions.xlsx,02. February 2024 Traffic Instructions.xlsx,21,,,,
WK,PAN,TV,February,2024,,1/1/2024-3/31/2024,,,WK-PANA-0323-CarCrashImage_05; WK-PANA-0522-01_WorkingMan_30.mpg; WK-PANA-0522-02_WorkingMan_15A.mpg; WK-PANA-0622-04_Distracted Cell Phones-30; WK-PANA-0622-05_Distracted-Cell-Phones-15A.mpg; WK-PANA-0622-07_Headlines 18 Wheelers.mpg; WK-PANA-0622-09_Headlines-18-Wheelers-15B.mpg; WK-PANA-0622-11_Mothers-Wreck-15.mpg; WK-PANA-0622-12_Parents 30; WK-PANA-0622-13_Home PC.mpg; WK-PANA-0622-13_Parents 15.mpg; WK-PANA-0622-14_Home-15A.mpg; WK-PANA-0622-18_Premise Injury 30.mpg; WK-PANA-0622-19_Premise Injury 15a.mpg; WK-PANA-0823-10_Mothers-Wreck-30; WK-PANA-0823-16_Puzzle-30; WK-PANA-0823-17_Puzzle-15; WK-PANA-0923-02_Distracted-Cell-Phones-10; WK-PANA-0923-04_General-4; WK-PANA-1223-04_Hurt-In-A-Wreck.mov,,Panama City (inactive market). Source: 02. February 2024 Traffic Instructions.xlsx,02. February 2024 Traffic Instructions.xlsx,20,,,Y,
WK,BRM,TV,March,2024,,2/19/2024-4/30/2024 | 3/4/2024-4/30/2024,,,WK-BHAM-0224-01_30 Lunch Pail.mpg; WK-BHAM-0224-02_15 Lunch Pail.mpg; WK-BHAM-0224-05_30 Insurance Experts.mpg; WK-BHAM-0224-06_15 Insurance Experts.mpg; WK-BHAM-0224-07_30 Communication.mpg; WK-BHAM-0224-08_15 Communication.mpg; WK-BHAM-0224-09_30 Auto Accidents.mpg; WK-BHAM-0224-10_15 Auto Accidents 15.mpg; WK-BHAM-0224-11_30 Commercial Vehicles.mpg; WK-BHAM-0224-12_15 Commercial Vehicles.mpg; WK-BHAM-0224-13_30 Premises Liability.mpg; WK-BHAM-0224-14_15 Premises Liability.mpg; WK-BHAM-0224-15_15 On The Job Injury.mpg; WK-BHAM-0224-16_30 On The Job Injury.mpg; WK-BHAM-0224-17_30 More To Us.mpg; WK-BHAM-0224-18_15 More To Us.mpg; WK-BHAM-0224-91-05_Commercial Vehicles.mpg; WK-BHAM-0224-92-10_Commercial Vehicles.mpg; WK-BHAM-0224-93-05_General Injury.mpg; WK-BHAM-0224-94-10_General Injury.mpg; WK-BHAM-0224-95-05_On The Job Injury.mpg; WK-BHAM-0224-96-10_On The Job Injury.mpg; WK-BHAM-0224-97-05_Premises Liability.mpg; WK-BHAM-0224-98-10_Premises Liability.mpg; WK-BHAM-0224-99-04_General Injury.mpg,,Source: 03. March 2024 Traffic Instructions - NEW AV SPOTS.xlsx,03. March 2024 Traffic Instructions - NEW AV SPOTS.xlsx,25,,,,
WK,HSV,TV,March,2024,,2/19/2024-4/30/2024 | 3/5/2024-4/30/2024,,,WK-HUNT-0224-01_30 Lunch Pail.mpg; WK-HUNT-0224-02_15 Lunch Pail.mpg; WK-HUNT-0224-05_30 Insurance Experts.mpg; WK-HUNT-0224-06_15 Insurance Experts.mpg; WK-HUNT-0224-07_30 Communication.mpg; WK-HUNT-0224-08_15 Communication.mpg; WK-HUNT-0224-09_30 Auto Accidents.mpg; WK-HUNT-0224-10_15 Auto Accidents.mpg; WK-HUNT-0224-11_30 Commercial Vehicles.mpg; WK-HUNT-0224-12_15 Commercial Vehicles.mpg; WK-HUNT-0224-13_30 Premises Liability.mpg; WK-HUNT-0224-14_15 Premises Liability.mpg; WK-HUNT-0224-15_15 On The Job Injury.mpg; WK-HUNT-0224-16_30 On The Job Injury.mpg; WK-HUNT-0224-17_30 More To Us.mpg; WK-HUNT-0224-18_15 More To Us.mpg; WK-HUNT-0224-91-05_Commercial Vehicles.mpg; WK-HUNT-0224-92-10_Commercial Vehicles.mpg; WK-HUNT-0224-93-05_General Injury.mpg; WK-HUNT-0224-94-10_General Injury.mpg; WK-HUNT-0224-95-05_On The Job Injury.mpg; WK-HUNT-0224-96-10_On The Job Injury.mpg; WK-HUNT-0224-97-05_Premises Liability.mpg; WK-HUNT-0224-98-10_Premises Liability.mpg; WK-HUNT-0224-99-04_General Injury.mpg,,Source: 03. March 2024 Traffic Instructions - NEW AV SPOTS.xlsx,03. March 2024 Traffic Instructions - NEW AV SPOTS.xlsx,25,,,,
WK,MTG,TV,March,2024,,2/19/2024-4/30/2024 | 3/5/2024-4/30/2024,,,WK-MONT-0224-01_30 Lunch Pail.mpg; WK-MONT-0224-02_15 Lunch Pail.mpg; WK-MONT-0224-05_30 Insurance Experts.mpg; WK-MONT-0224-06_15 Insurance Experts.mpg; WK-MONT-0224-07_30 Communication.mpg; WK-MONT-0224-08_15 Communication.mpg; WK-MONT-0224-09_30 Auto Accidents.mpg; WK-MONT-0224-10_15 Auto Accidents.mpg; WK-MONT-0224-11_30 Commercial Vehicles.mpg; WK-MONT-0224-12_15 Commercial Vehicles.mpg; WK-MONT-0224-13_30 Premises Liability.mpg; WK-MONT-0224-14_15 Premises Liability.mpg; WK-MONT-0224-15_15 On The Job Injury.mpg; WK-MONT-0224-16_30 On The Job Injury.mpg; WK-MONT-0224-17_30 More To Us.mpg; WK-MONT-0224-18_15 More To Us.mpg; WK-MONT-0224-91-05_Commercial Vehicles.mpg; WK-MONT-0224-92-10_Commercial Vehicles.mpg; WK-MONT-0224-93-05_General Injury.mpg; WK-MONT-0224-94-10_General Injury.mpg; WK-MONT-0224-95-05_On The Job Injury.mpg; WK-MONT-0224-96-10_On The Job Injury.mpg; WK-MONT-0224-97-05_Premises Liability.mpg; WK-MONT-0224-98-10_Premises Liability.mpg; WK-MONT-0224-99-04_General Injury.mpg,,Source: 03. March 2024 Traffic Instructions - NEW AV SPOTS.xlsx,03. March 2024 Traffic Instructions - NEW AV SPOTS.xlsx,25,,,,
WK,DHN,TV,March,2024,,2/19/2024-4/30/2024 | 3/5/2024-4/30/2024,,,WK-DOTH-0224-01_30 Lunch Pail.mpg; WK-DOTH-0224-02_15 Lunch Pail.mpg; WK-DOTH-0224-05_30 Insurance Experts.mpg; WK-DOTH-0224-06_15 Insurance Experts.mpg; WK-DOTH-0224-07_30 Communication.mpg; WK-DOTH-0224-08_15 Communication.mpg; WK-DOTH-0224-09_30 Auto Accidents.mpg; WK-DOTH-0224-10_15 Auto Accidents.mpg; WK-DOTH-0224-11_30 Commercial Vehicles.mpg; WK-DOTH-0224-12_15 Commercial Vehicles.mpg; WK-DOTH-0224-13_30 Premises Liability.mpg; WK-DOTH-0224-14_15 Premises Liability.mpg; WK-DOTH-0224-15_15 On The Job Injury.mpg; WK-DOTH-0224-16_30 On The Job Injury.mpg; WK-DOTH-0224-17_30 More To Us.mpg; WK-DOTH-0224-18_15 More To Us.mpg; WK-DOTH-0224-91-05_Commercial Vehicles.mpg; WK-DOTH-0224-92-10_Commercial Vehicles.mpg; WK-DOTH-0224-93-05_General Injury.mpg; WK-DOTH-0224-94-10_General Injury.mpg; WK-DOTH-0224-95-05_On The Job Injury.mpg; WK-DOTH-0224-96-10_On The Job Injury.mpg; WK-DOTH-0224-97-05_Premises Liability.mpg; WK-DOTH-0224-98-10_Premises Liability.mpg; WK-DOTH-0224-99-04_General Injury.mpg,,Source: 03. March 2024 Traffic Instructions - NEW AV SPOTS.xlsx,03. March 2024 Traffic Instructions - NEW AV SPOTS.xlsx,25,,,,
WK,CHA,TV,March,2024,,2/21/2024-4/30/2024 | 3/5/2024-4/30/2024,,,WK-CHAT-0224-01_30 Lunch Pail.mpg; WK-CHAT-0224-02_15 Lunch Pail.mpg; WK-CHAT-0224-05_30 Insurance Experts.mpg; WK-CHAT-0224-06_15 Insurance Experts.mpg; WK-CHAT-0224-07_30 Communication.mpg; WK-CHAT-0224-08_15 Communication.mpg; WK-CHAT-0224-09_30 Auto Accidents.mpg; WK-CHAT-0224-10_15 Auto Accidents.mpg; WK-CHAT-0224-11_30 Commercial Vehicles.mpg; WK-CHAT-0224-12_15 Commercial Vehicles.mpg; WK-CHAT-0224-13_30 Premises Liability.mpg; WK-CHAT-0224-14_15 Premises Liability.mpg; WK-CHAT-0224-15_15 On The Job Injury.mpg; WK-CHAT-0224-16_30 On The Job Injury.mpg; WK-CHAT-0224-17_30 More To Us.mpg; WK-CHAT-0224-18_15 More To Us.mpg; WK-CHAT-0224-91-05_Commercial Vehicles.mpg; WK-CHAT-0224-92-10_Commercial Vehicles.mpg; WK-CHAT-0224-93-05_General Injury.mpg; WK-CHAT-0224-94-10_General Injury.mpg; WK-CHAT-0224-95-05_On The Job Injury.mpg; WK-CHAT-0224-96-10_On The Job Injury.mpg; WK-CHAT-0224-97-05_Premises Liability.mpg; WK-CHAT-0224-98-10_Premises Liability.mpg; WK-CHAT-0224-99-04_General Injury.mpg,,Source: 03. March 2024 Traffic Instructions - NEW AV SPOTS.xlsx,03. March 2024 Traffic Instructions - NEW AV SPOTS.xlsx,25,,,,
WK,KNX,TV,March,2024,,2/21/2024-4/30/2024 | 3/5/2024-4/30/2024,,,WK-KNOX-0224-01_30 Lunch Pail.mpg; WK-KNOX-0224-02_15 Lunch Pail.mpg; WK-KNOX-0224-05_30 Insurance Experts.mpg; WK-KNOX-0224-06_15 Insurance Experts.mpg; WK-KNOX-0224-07_30 Communication.mpg; WK-KNOX-0224-08_15 Communication.mpg; WK-KNOX-0224-09_30 Auto Accidents.mpg; WK-KNOX-0224-10_15 Auto Accidents.mpg; WK-KNOX-0224-11_30 Commercial Vehicles.mpg; WK-KNOX-0224-12_15 Commercial Vehicles.mpg; WK-KNOX-0224-13_30 Premises Liability.mpg; WK-KNOX-0224-14_15 Premises Liability.mpg; WK-KNOX-0224-15_15 On The Job Injury.mpg; WK-KNOX-0224-16_30 On The Job Injury.mpg; WK-KNOX-0224-17_30 More To Us.mpg; WK-KNOX-0224-18_15 More To Us.mpg; WK-KNOX-0224-91-05_Commercial Vehicles.mpg; WK-KNOX-0224-92-10_Commercial Vehicles.mpg; WK-KNOX-0224-93-05_General Injury.mpg; WK-KNOX-0224-94-10_General Injury.mpg; WK-KNOX-0224-95-05_On The Job Injury.mpg; WK-KNOX-0224-96-10_On The Job Injury.mpg; WK-KNOX-0224-97-05_Premises Liability.mpg; WK-KNOX-0224-98-10_Premises Liability.mpg; WK-KNOX-0224-99-04_General Injury.mpg,,Source: 03. March 2024 Traffic Instructions - NEW AV SPOTS.xlsx,03. March 2024 Traffic Instructions - NEW AV SPOTS.xlsx,25,,,,
WK,PAN,TV,March,2024,,1/1/2024-3/31/2024,,,WK-PANA-0323-CarCrashImage_05; WK-PANA-0522-01_WorkingMan_30.mpg; WK-PANA-0522-02_WorkingMan_15A.mpg; WK-PANA-0622-04_Distracted Cell Phones-30; WK-PANA-0622-05_Distracted-Cell-Phones-15A.mpg; WK-PANA-0622-07_Headlines 18 Wheelers.mpg; WK-PANA-0622-09_Headlines-18-Wheelers-15B.mpg; WK-PANA-0622-11_Mothers-Wreck-15.mpg; WK-PANA-0622-12_Parents 30; WK-PANA-0622-13_Home PC.mpg; WK-PANA-0622-13_Parents 15.mpg; WK-PANA-0622-14_Home-15A.mpg; WK-PANA-0622-18_Premise Injury 30.mpg; WK-PANA-0622-19_Premise Injury 15a.mpg; WK-PANA-0823-10_Mothers-Wreck-30; WK-PANA-0823-16_Puzzle-30; WK-PANA-0823-17_Puzzle-15; WK-PANA-0923-02_Distracted-Cell-Phones-10; WK-PANA-0923-04_General-4; WK-PANA-1223-04_Hurt-In-A-Wreck.mov,,Panama City (inactive market). Source: 03. March 2024 Traffic Instructions - NEW AV SPOTS.xlsx,03. March 2024 Traffic Instructions - NEW AV SPOTS.xlsx,20,,,Y,
WK,BRM,TV,April,2024,,"4/1-4/5, 4/8-4/12, 4/15-4/19, 4/22-4/26, 4/29-5/3, 5/6-10, 5/13-5/17, 5/20-24, 5/27-5/31 | 4/1/2024-6/2/2024 | 4/6-4/7,  4/13-4/14, 4/20-4/21, 4/27-4/28, 5/4-5/5, 5/11-5/12, 5/18-5/19, 5/25-5/26, 6/1-6/2",Original,,WK-BHAM-0224-01_30 Lunch Pail.mpg; WK-BHAM-0224-02_15 Lunch Pail.mpg; WK-BHAM-0224-03_30 Channel Flipping.mpg; WK-BHAM-0224-04_15 Channel Flipping.mpg; WK-BHAM-0224-05_30 Insurance Experts.mpg; WK-BHAM-0224-06_15 Insurance Experts.mpg; WK-BHAM-0224-13_30 Premises Liability.mpg; WK-BHAM-0224-14_15 Premises Liability.mpg; WK-BHAM-0224-15_15 On The Job Injury.mpg; WK-BHAM-0224-16_30 On The Job Injury.mpg; WK-BHAM-0224-91-05_Commercial Vehicles.mpg; WK-BHAM-0224-92-10_Commercial Vehicles.mpg; WK-BHAM-0224-93-05_General Injury.mpg; WK-BHAM-0224-94-10_General Injury.mpg; WK-BHAM-0224-95-05_On The Job Injury.mpg; WK-BHAM-0224-96-10_On The Job Injury.mpg; WK-BHAM-0224-97-05_Premises Liability.mpg; WK-BHAM-0224-98-10_Premises Liability.mpg; WK-BHAM-0224-99-04_General Injury.mpg; WK-BHAM-0324-01_30 Car Wreck.mpg; WK-BHAM-0324-02_15 Car Wreck.mpg; WK-BHAM-0324-03_30 Trucking Accident.mpg; WK-BHAM-0324-04_15 Trucking Accident.mpg; WK-BHAM-0324-05_30 Commercial Accidents.mpg; WK-BHAM-0324-06_15 Commercial Accidents.mpg; WK-BHAM-0324-07 Weekends.mpg,,REVISION CONFLICT - both original and revised exist. Source: 04. April-May 2024 Traffic Instructions.xlsx,04. April-May 2024 Traffic Instructions.xlsx,26,,,,Y
WK,HSV,TV,April,2024,,"4/1-4/5, 4/8-4/12, 4/15-4/19, 4/22-4/26, 4/29-5/3, 5/6-10, 5/13-5/17, 5/20-24, 5/27-5/31 | 4/1/2024-6/2/2024 | 4/6-4/7,  4/13-4/14, 4/20-4/21, 4/27-4/28, 5/4-5/5, 5/11-5/12, 5/18-5/19, 5/25-5/26, 6/1-6/2",Original,,WK-HUNT-0224-01_30 Lunch Pail.mpg; WK-HUNT-0224-02_15 Lunch Pail.mpg; WK-HUNT-0224-03_30 Channel Flipping.mpg; WK-HUNT-0224-04_15 Channel Flipping.mpg; WK-HUNT-0224-05_30 Insurance Experts.mpg; WK-HUNT-0224-06_15 Insurance Experts.mpg; WK-HUNT-0224-13_30 Premises Liability.mpg; WK-HUNT-0224-14_15 Premises Liability.mpg; WK-HUNT-0224-15_15 On The Job Injury.mpg; WK-HUNT-0224-16_30 On The Job Injury.mpg; WK-HUNT-0224-91-05_Commercial Vehicles.mpg; WK-HUNT-0224-92-10_Commercial Vehicles.mpg; WK-HUNT-0224-93-05_General Injury.mpg; WK-HUNT-0224-94-10_General Injury.mpg; WK-HUNT-0224-95-05_On The Job Injury.mpg; WK-HUNT-0224-96-10_On The Job Injury.mpg; WK-HUNT-0224-97-05_Premises Liability.mpg; WK-HUNT-0224-98-10_Premises Liability.mpg; WK-HUNT-0224-99-04_General Injury.mpg; WK-HUNT-0324-01_30 Car Wreck.mpg; WK-HUNT-0324-02_15 Car Wreck.mpg; WK-HUNT-0324-03_30 Trucking Accident.mpg; WK-HUNT-0324-04_15 Trucking Accident.mpg; WK-HUNT-0324-05_30 Commercial Accidents.mpg; WK-HUNT-0324-06_15 Commercial Accidents.mpg; WK-HUNT-0324-07_30 Weekends.mpg,,REVISION CONFLICT - both original and revised exist. Source: 04. April-May 2024 Traffic Instructions.xlsx,04. April-May 2024 Traffic Instructions.xlsx,26,,,,Y
